protein_name	best_model	auroc	auprc	val_auroc	val_auprc	accuracy	f1	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed	rna_length_mode	split_mode	dataset
MBNL1	random_forest	0.9968625	0.988391759270753	0.9962	0.988606187969542	0.99	0.9852216748768472	1800	600	600	1000	2000	0		honest_60_20_20	rbns
MSI1	random_forest	0.999675	0.9993410952057632	0.9953	0.9863429193326876	0.99	0.9852216748768472	1800	600	600	1000	2000	0		honest_60_20_20	rbns
NOVA1	random_forest	0.999125	0.998237155399538	0.998075	0.9952120915932516	0.9866666666666668	0.9803921568627452	1800	600	600	1000	2000	0		honest_60_20_20	rbns
NSUN2	random_forest	1.0	1.0	1.0	1.0	1.0	1.0	960	320	320	1000	600	0		honest_60_20_20	rbns
NUPL2	random_forest	0.9837533875338752	0.9529153811874704	0.988130081300813	0.95965505210243	0.9753954305799648	0.966183574879227	1705	569	569	1000	1843	0		honest_60_20_20	rbns
PABPC3	random_forest	0.9893125	0.9661114206319388	0.9904375	0.9731285108348388	0.9783333333333334	0.9685230024213076	1800	600	600	1000	2000	0		honest_60_20_20	rbns
PCBP1	random_forest	1.0	1.0	0.9993	0.99837193823584	0.995	0.9925558312655088	1800	600	600	1000	2000	0		honest_60_20_20	rbns
PCBP2	random_forest	0.9946625	0.9759319625368028	0.998275	0.9952018515828712	0.9933333333333332	0.99009900990099	1800	600	600	1000	2000	0		honest_60_20_20	rbns
PCBP4	logistic_regression	0.987710843373494	0.9712812533925996	0.9899698795180722	0.9792246981418736	0.9718045112781954	0.9631449631449632	1596	532	532	1000	1660	0		honest_60_20_20	rbns
PRR3	random_forest	0.9901084010840108	0.9742189534217182	0.9954471544715447	0.9889742969739896	0.9736379613356766	0.963855421686747	1705	569	569	1000	1843	0		honest_60_20_20	rbns
PUF60	random_forest	0.9964625	0.9898209231954428	0.9973125	0.9929447426738098	0.9916666666666668	0.9876543209876544	1800	600	600	1000	2000	0		honest_60_20_20	rbns
PUM1	random_forest	0.9915125	0.967757566618774	0.98615	0.9586888811859128	0.985	0.9779951100244498	1800	600	600	1000	2000	0		honest_60_20_20	rbns
RALYL	random_forest	0.9970375	0.9914295529649992	0.99705	0.9922342516092444	0.9866666666666668	0.9803921568627452	1800	600	600	1000	2000	0		honest_60_20_20	rbns
RBFOX2	random_forest	0.9924875	0.9764865147600889	0.9946	0.9782647252565376	0.9816666666666668	0.97323600973236	1800	600	600	1000	2000	0		honest_60_20_20	rbns
RBFOX3	random_forest	0.998225	0.994967893444684	0.9958125	0.988717211928116	0.9933333333333332	0.99009900990099	1800	600	600	1000	2000	0		honest_60_20_20	rbns
RBM11	random_forest	0.999225	0.9981613816738044	0.9990875	0.9978484854400602	0.9933333333333332	0.99009900990099	1800	600	600	1000	2000	0		honest_60_20_20	rbns
RBM15B	random_forest	0.9983625	0.9960685586444138	0.9917125	0.9780213425835144	0.9916666666666668	0.9876543209876544	1800	600	600	1000	2000	0		honest_60_20_20	rbns
RBM22	random_forest	0.997025	0.9894481556152526	0.99945	0.9988894539425416	0.9816666666666668	0.97323600973236	1800	600	600	1000	2000	0		honest_60_20_20	rbns
