protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
RC3H1-construct2	logistic_regression	0.8962124999999999	0.8656669211902697	0.8957499999999999	0.8569691823359682	1800	600	600	1000	2000	0
RC3H1-construct2	random_forest	0.8917	0.8429442142638315	0.8714750000000001	0.8178876824818697	1800	600	600	1000	2000	0
RC3H2	logistic_regression	0.8156249999999999	0.7166570408931194	0.796025	0.688793985055905	1800	600	600	1000	2000	0
RC3H2	random_forest	0.8626874999999999	0.7902223148609503	0.8362749999999999	0.7764129716001191	1800	600	600	1000	2000	0
RNPC3	logistic_regression	0.9209875	0.8805604024258488	0.9113375	0.8375943142380039	1800	600	600	1000	2000	0
RNPC3	random_forest	0.944075	0.927757515560899	0.946225	0.9247886559889917	1800	600	600	1000	2000	0
SART3	logistic_regression	0.9030249999999999	0.8401789528322232	0.906075	0.8338723956407301	1800	600	600	1000	2000	0
SART3	random_forest	0.936925	0.9079881286849304	0.9296875	0.8923349190018929	1800	600	600	1000	2000	0
SNRNP70	logistic_regression	0.9026515151515151	0.9434274125593295	0.8778073770491803	0.9157023404628252	922	299	322	1000	2000	0
SNRNP70	random_forest	0.927020202020202	0.9618026419398249	0.9324180327868852	0.9613899872196977	922	299	322	1000	2000	0
SNRPA	logistic_regression	0.9406	0.9169483857906519	0.9684875000000001	0.9562263874074175	1800	600	600	1000	2000	0
SNRPA	random_forest	0.9666875	0.9541701681289408	0.978675	0.9707582445861243	1800	600	600	1000	2000	0
SNRPB2	logistic_regression	0.94775	0.8981067140949455	0.9169875	0.8752926487933549	1800	600	600	1000	2000	0
SNRPB2	random_forest	0.9610125	0.9362924637951705	0.9382875	0.9189193101085368	1800	600	600	1000	2000	0
TARDBP	logistic_regression	0.997575	0.9972398814784976	0.9951	0.9943072310021208	1800	600	600	1000	2000	0
TARDBP	random_forest	0.997225	0.9957777131648929	0.9942250000000001	0.9921153336594414	1800	600	600	1000	2000	0
THUMPD1	logistic_regression	0.9311499999999999	0.8715491636037359	0.9287624999999999	0.8610849909741995	1800	600	600	1000	2000	0
