protein_name	best_model	auroc	auprc	val_auroc	val_auprc	accuracy	f1	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed	rna_length_mode	split_mode	dataset
U2B''	random_forest	0.9939249305427963	0.9846102305940366	0.9940282562717238	0.9812406984361463	0.9587548638132296	0.9393592677345538	7710	2570	2570	4108	8742	0		honest_60_20_20	rnacompete_rbpzoo
UBA2B	random_forest	0.9959318586320874	0.9876074110562065	0.9965716400108319	0.9898572478690504	0.9782971619365609	0.9666837519220912	8985	2995	2995	4714	10261	0		honest_60_20_20	rnacompete_rbpzoo
Y57G11C.36	random_forest	0.9888154909773728	0.9762263672300455	0.9874150408567565	0.9735730693960825	0.9371598218703612	0.9085673146148309	6061	2021	2021	3245	6858	0		honest_60_20_20	rnacompete_rbpzoo
Y59A8B.10	logistic_regression	0.9885230603502266	0.9725386655683237	0.9909098411690227	0.9790859339446139	0.9528795811518325	0.9273661041819515	6300	2101	2101	3342	7160	0		honest_60_20_20	rnacompete_rbpzoo
Y69A2AR.32	random_forest	0.9926854989716029	0.9805608572620619	0.992408501975109	0.9798927894453606	0.9384667114996638	0.910862152946907	8922	2974	2974	4689	10181	0		honest_60_20_20	rnacompete_rbpzoo
cpb-2	random_forest	0.9881210317460317	0.9711132843365615	0.9859570105820106	0.9636922109083007	0.9318181818181818	0.9012074643249177	7918	2640	2640	4198	9000	0		honest_60_20_20	rnacompete_rbpzoo
csx1	random_forest	0.9928282442363218	0.9831193408646817	0.9916756158093799	0.9803588303543085	0.944810829573065	0.9174025974025974	8640	2880	2881	4510	9891	0		honest_60_20_20	rnacompete_rbpzoo
cwf2	random_forest	0.9849018280297901	0.9641966650597338	0.9869081837670516	0.9675855687412462	0.9331611236680659	0.9025882352941177	9288	3096	3097	4932	10549	0		honest_60_20_20	rnacompete_rbpzoo
e_gw1.13.00.297.1	random_forest	0.9969217510200223	0.9885218584409671	0.9973973352934433	0.9924154494495201	0.992	0.987603305785124	6747	2249	2250	3590	7656	0		honest_60_20_20	rnacompete_rbpzoo
estExt_fgenesh1_pg.C_Chr_03.00010087	random_forest	0.9967373013847409	0.989380651810211	0.9976377752660265	0.9946308175299743	0.9768246281563473	0.9645690111052353	8670	2891	2891	4586	9866	0		honest_60_20_20	rnacompete_rbpzoo
fmr1	random_forest	0.9757434566944935	0.946065268049067	0.9725562086456523	0.9367829056751812	0.9129353233830846	0.8733850129198967	8442	2814	2814	4458	9612	0		honest_60_20_20	rnacompete_rbpzoo
grld-1	random_forest	0.9973566267264246	0.9930324267388486	0.9971195768163663	0.9930529093726799	0.9719740048740861	0.9576427255985267	7383	2462	2462	3901	8406	0		honest_60_20_20	rnacompete_rbpzoo
heph	random_forest	0.9875231617284023	0.9666778526398039	0.9899540541011507	0.9743033746108583	0.9444699403396053	0.9200264375413086	6535	2179	2179	3484	7409	0		honest_60_20_20	rnacompete_rbpzoo
hnrnpa0	random_forest	0.9857243088483257	0.9613026713150244	0.9876888431201692	0.9679861902197792	0.9403717993686426	0.9129989764585466	8550	2851	2851	4555	9697	0		honest_60_20_20	rnacompete_rbpzoo
hnrnpa0a	random_forest	0.9896072203284785	0.970720289901466	0.9921554739032273	0.9811782412270011	0.9417071478140181	0.9158316633266533	8643	2882	2882	4608	9799	0		honest_60_20_20	rnacompete_rbpzoo
hnrnpa0b	random_forest	0.9854630571504408	0.9646655207043453	0.985337409212821	0.9623053626662816	0.9331983805668016	0.9027504911591355	8890	2964	2964	4734	10084	0		honest_60_20_20	rnacompete_rbpzoo
hnrnpa0l	random_forest	0.994603652243816	0.9859926090114083	0.9947133037489273	0.9838004598987433	0.9634146341463414	0.944558521560575	11070	3690	3690	5839	12611	0		honest_60_20_20	rnacompete_rbpzoo
hnrpkl	logistic_regression	0.9751900624156196	0.9381351438848404	0.9745440189498618	0.940470096824429	0.919815668202765	0.8776371308016878	6507	2170	2170	3402	7445	0		honest_60_20_20	rnacompete_rbpzoo
khdrbs1b	random_forest	0.9872517792840773	0.9661577408222626	0.9875084376435682	0.967089813722791	0.9343347639484979	0.9029803424223208	6987	2330	2330	3653	7994	0		honest_60_20_20	rnacompete_rbpzoo
mei2	logistic_regression	0.9963115845887047	0.9918832788030669	0.995888484360962	0.9900813064356819	0.9730134932533733	0.9574468085106383	8002	2668	2668	4180	9158	0		honest_60_20_20	rnacompete_rbpzoo
mex3c	random_forest	0.9789408779901346	0.9506645980878328	0.9773856495150762	0.9479020449518334	0.9258169934640523	0.8910225636101776	18360	6120	6120	9781	20819	0		honest_60_20_20	rnacompete_rbpzoo
nop12	random_forest	0.9970738646976295	0.9934115058026532	0.996864365506017	0.9919757469735446	0.9754618937644342	0.9615558570782451	10389	3464	3464	5482	11835	0		honest_60_20_20	rnacompete_rbpzoo
nrd1	logistic_regression	0.984002680989267	0.9608178380183211	0.9841227857097875	0.9623933485929913	0.9381411252719926	0.904921165790731	9651	3217	3217	5026	11059	0		honest_60_20_20	rnacompete_rbpzoo
pab-1	logistic_regression	0.9964119947495905	0.9911489332811584	0.9964038755598857	0.9908160356421177	0.9770378874856487	0.9645390070921985	7836	2613	2613	4138	8924	0		honest_60_20_20	rnacompete_rbpzoo
pabpc1A	logistic_regression	0.997294690913483	0.9934175838986963	0.9966118367639785	0.9908779154637002	0.9789674952198852	0.9671314741035857	9411	3137	3138	4921	10765	0		honest_60_20_20	rnacompete_rbpzoo
pabpc4	random_forest	0.9895344697352405	0.9725572301941373	0.9893510433054765	0.9724021773791147	0.9318427695636495	0.9022245214692188	8318	2773	2773	4383	9481	0		honest_60_20_20	rnacompete_rbpzoo
qkr58E-2	random_forest	0.9923914388476491	0.978880417797251	0.991257941717418	0.9738378358468806	0.950834326579261	0.9267643142476698	10065	3355	3356	5294	11482	0		honest_60_20_20	rnacompete_rbpzoo
rbm-28	random_forest	0.9798501696131056	0.9510344177635512	0.9812239449770519	0.9586245212742482	0.9413452343002869	0.9106796116504854	9408	3136	3137	4969	10712	0		honest_60_20_20	rnacompete_rbpzoo
rbm14	random_forest	0.9966818675468768	0.9924959405154348	0.9971185926599939	0.9927243781211306	0.9652281900031047	0.947906976744186	9661	3221	3221	5114	10989	0		honest_60_20_20	rnacompete_rbpzoo
rnp-2	random_forest	0.9960855983239421	0.990274820115403	0.9958259296858545	0.9889569092655801	0.9674626865671642	0.9503868912152936	10050	3350	3350	5294	11456	0		honest_60_20_20	rnacompete_rbpzoo
rnp-3	random_forest	0.9980423957888747	0.9949632951823278	0.9967156474198728	0.9888150443769792	0.9742222222222222	0.9607577807848444	10125	3375	3375	5326	11549	0		honest_60_20_20	rnacompete_rbpzoo
rsp-1	random_forest	0.9778373615679834	0.951014207450947	0.9755139370075193	0.9431827350230491	0.9127340823970037	0.8745288099084545	8009	2670	2670	4286	9063	0		honest_60_20_20	rnacompete_rbpzoo
rsp-2	random_forest	0.927793307005163	0.8603660385497426	0.9266381930109282	0.8516387058009315	0.8456140350877193	0.7821782178217822	5983	1995	1995	3220	6753	0		honest_60_20_20	rnacompete_rbpzoo
rsp-3	random_forest	0.9904000064319116	0.9768664678936728	0.9908659938706877	0.9784057969774698	0.940084388185654	0.9122373300370828	10662	3555	3555	5632	12140	0		honest_60_20_20	rnacompete_rbpzoo
sart3	random_forest	0.9894027777069785	0.9729836622874761	0.9913406930504084	0.9776385453866567	0.945310566691413	0.9199565374864179	12120	4041	4041	6389	13813	0		honest_60_20_20	rnacompete_rbpzoo
snrpB2	random_forest	0.9978063147589132	0.9947055172171244	0.9974923717059639	0.9935022666102451	0.9705179282868526	0.9554037766171153	11293	3765	3765	5949	12874	0		honest_60_20_20	rnacompete_rbpzoo
spo5	random_forest	0.987896179244895	0.9720657598244474	0.9875622223136417	0.9706589006194091	0.9377703826955075	0.9070114370959722	9012	3004	3005	4721	10300	0		honest_60_20_20	rnacompete_rbpzoo
srsf3	random_forest	0.9917973450249665	0.978035005267641	0.9940109609061015	0.9832958338886003	0.9579424134584277	0.9364613880742912	9270	3091	3091	4829	10623	0		honest_60_20_20	rnacompete_rbpzoo
sup-12	random_forest	0.9963034084414347	0.9883274751106192	0.9965437139541731	0.9903147468658595	0.9725933538883179	0.9583766909469302	8755	2919	2919	4638	9955	0		honest_60_20_20	rnacompete_rbpzoo
tardbp	random_forest	0.9955015233382147	0.9894664256793443	0.9941157039781339	0.9868483826425967	0.9611008203228367	0.9416435093290988	11334	3779	3779	5977	12915	0		honest_60_20_20	rnacompete_rbpzoo
tardbpl	random_forest	0.98833807166538	0.9724717133072248	0.9892874335800899	0.9750475270532064	0.9396067415730337	0.911993450675399	10677	3560	3560	5675	12122	0		honest_60_20_20	rnacompete_rbpzoo
tdp-1	random_forest	0.9854233411445321	0.9650445339833994	0.9801535875847364	0.955468187122372	0.9360730593607306	0.902706656912948	12483	4161	4161	6574	14231	0		honest_60_20_20	rnacompete_rbpzoo
tia1	logistic_regression	0.9782575432016772	0.9532731962607115	0.9811615293458867	0.9580466196927736	0.9226650803093397	0.8845470692717584	5041	1681	1681	2685	5718	0		honest_60_20_20	rnacompete_rbpzoo
tra2b	random_forest	0.9798980251015135	0.9445937182048764	0.9765826873385013	0.9457142703695595	0.9142572283150548	0.8776671408250356	6018	2006	2006	3152	6878	0		honest_60_20_20	rnacompete_rbpzoo
u2af2b	logistic_regression	0.9853818298840232	0.9650521973462395	0.9868206046290742	0.9688688403019952	0.9429158110882957	0.9127432517263026	7305	2435	2435	3842	8333	0		honest_60_20_20	rnacompete_rbpzoo
