protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
LmjF.29.1360	logistic_regression	0.9769973026890447	0.9322055978427759	0.9783351647107695	0.9388948061557941	8889	2964	2964	4683	10134	0
LmjF.29.1360	random_forest	0.9954957065738465	0.9868623655671085	0.9955920579118928	0.9872174730963128	8889	2964	2964	4683	10134	0
LmjF.29.1370	logistic_regression	0.95130883383224	0.8921569769199386	0.9503530503307588	0.8949622858647576	9834	3279	3279	5181	11211	0
LmjF.29.1370	random_forest	0.978309179825007	0.9546256364943617	0.9812182732378898	0.9591499565575954	9834	3279	3279	5181	11211	0
LmjF.30.1110	logistic_regression	0.9889635583938218	0.97102284067568	0.9882974297261555	0.9716254021239837	12360	4120	4120	6492	14108	0
LmjF.30.1110	random_forest	0.9919461222029421	0.9789036706751093	0.9906952199262017	0.9756176165752592	12360	4120	4120	6492	14108	0
LmjF.30.2180	logistic_regression	0.9921406291269951	0.975781367330355	0.99202403800774	0.9736557309103355	8126	2709	2709	4297	9247	0
LmjF.30.2180	random_forest	0.9964795552592853	0.9872733202365706	0.9978724475348456	0.9934828720597575	8126	2709	2709	4297	9247	0
LmjF.32.2810	logistic_regression	0.9818054189211345	0.9505354579162917	0.9807319847515986	0.9488711363768726	5673	1892	1892	3040	6417	0
LmjF.32.2810	random_forest	0.9883126332185604	0.968002208050522	0.9866832677488113	0.963183991716899	5673	1892	1892	3040	6417	0
LmjF.33.1450	logistic_regression	0.9962026333292544	0.9869800529477474	0.9972148496975647	0.9919499866488716	10011	3337	3337	5258	11427	0
LmjF.33.1450	random_forest	0.9983692571254473	0.9954144790403694	0.9983759183299914	0.9952455882311826	10011	3337	3337	5258	11427	0
LmjF.34.4560	logistic_regression	0.9974019091666151	0.9932349570182619	0.9967234673117026	0.9902940965851832	12524	4175	4175	6631	14243	0
LmjF.34.4560	random_forest	0.9982370570605864	0.995251154988506	0.9974379092026151	0.9925441553428982	12524	4175	4175	6631	14243	0
LmjF.36.5420	logistic_regression	0.9813648335357295	0.9554669339095595	0.982569401647703	0.9555457296201928	7224	2408	2409	3889	8152	0
LmjF.36.5420	random_forest	0.9839418360748813	0.9575364273502787	0.9831974958192727	0.9545591121956005	7224	2408	2409	3889	8152	0
MBNL2	logistic_regression	0.992819210925525	0.9785957678317326	0.9932641368930044	0.9823287282102614	9177	3060	3060	4841	10456	0
MBNL2	random_forest	0.995016434113427	0.9879483313075549	0.9935320307191504	0.9817168585242424	9177	3060	3060	4841	10456	0
NCU00556	logistic_regression	0.9954862864668714	0.9862714562089663	0.9966113390173357	0.9881174545752517	9612	3205	3205	5069	10953	0
NCU00556	random_forest	0.9973992583970466	0.992803955800676	0.9971800543194006	0.9905840508808105	9612	3205	3205	5069	10953	0
NCU00707	logistic_regression	0.9494556530457448	0.8871187454131022	0.9500586603395739	0.892764848803822	7975	2659	2659	4180	9113	0
NCU00707	random_forest	0.9733830349573631	0.9275636425579851	0.9709605072872677	0.922090274985263	7975	2659	2659	4180	9113	0
NCU04254	logistic_regression	0.9581567814323696	0.908469906653808	0.9625796364730865	0.917026719815421	7011	2337	2337	3786	7899	0
NCU04254	random_forest	0.9722731301105295	0.9422348454174214	0.9728299583632927	0.9390826782362621	7011	2337	2337	3786	7899	0
NCU09742	logistic_regression	0.9716577419431184	0.9248634540915531	0.968013548627497	0.9134070831432065	8688	2896	2896	4594	9886	0
NCU09742	random_forest	0.9810712200094339	0.9545621516882241	0.9795587229196698	0.950387655949694	8688	2896	2896	4594	9886	0
NEMVEDRAFT_v1g141408	logistic_regression	0.9878160684478003	0.9700208332065049	0.9903834364043038	0.974633530332865	9707	3236	3236	5096	11083	0
NEMVEDRAFT_v1g141408	random_forest	0.9932363133835564	0.980552744361884	0.9925090400124296	0.9795751618398708	9707	3236	3236	5096	11083	0
NEMVEDRAFT_v1g214798	logistic_regression	0.9772765365056266	0.9464350078439524	0.9752519516268652	0.9459347668512932	9177	3059	3059	4862	10433	0
NEMVEDRAFT_v1g214798	random_forest	0.971249613026752	0.929422192678489	0.9689568581518748	0.9260150271408519	9177	3059	3059	4862	10433	0
PF14_0151	logistic_regression	0.9767948460508702	0.9406891062132637	0.9810348058902275	0.9559543455814027	7888	2630	2630	4151	8997	0
PF14_0151	random_forest	0.9863072289156626	0.9650156233068087	0.9874230254350737	0.9668767162607546	7888	2630	2630	4151	8997	0
PFE0865c	logistic_regression	0.9610929229429453	0.9150124640578393	0.9614956933502061	0.913742655085009	12343	4115	4115	6551	14022	0
PFE0865c	random_forest	0.9771550257854704	0.9410384161119754	0.9750325890245064	0.9354254496256856	12343	4115	4115	6551	14022	0
PFI0820c	logistic_regression	0.9645342694845958	0.9208829507050514	0.9662630224988985	0.9202444373074754	9337	3113	3113	4990	10573	0
PFI0820c	random_forest	0.9732822619233739	0.9364587145815578	0.973433391605907	0.9360604054363854	9337	3113	3113	4990	10573	0
PFI1175c	logistic_regression	0.9954680507778014	0.9885063496052127	0.9954791735258551	0.9883558481006757	11709	3903	3903	6143	13372	0
PFI1175c	random_forest	0.9964132850315077	0.9909176538176049	0.9941749894868038	0.9846616816101477	11709	3903	3903	6143	13372	0
PGTG_00837	logistic_regression	0.9966526055196787	0.9916330092638933	0.9956242144894961	0.9876797526070056	12363	4121	4121	6555	14050	0
PGTG_00837	random_forest	0.997646793759891	0.9945984909310386	0.9967504635020943	0.9910402339763178	12363	4121	4121	6555	14050	0
PGTG_09691	logistic_regression	0.9736190417715561	0.9380949292397892	0.979952549854926	0.9516817449500149	5118	1706	1706	2744	5786	0
PGTG_09691	random_forest	0.9844834562093727	0.968294464892513	0.9872290784060906	0.9736305665485414	5118	1706	1706	2744	5786	0
PK00353.1	logistic_regression	0.986062085521703	0.9669224370494062	0.9784555058397617	0.9416624439645307	8091	2698	2698	4303	9184	0
PK00353.1	random_forest	0.9887586246575584	0.9711505556378905	0.983545104912127	0.9588462117651757	8091	2698	2698	4303	9184	0
PK00513.1	logistic_regression	0.990991869082959	0.9778396219835104	0.9888705107521495	0.9716653334724493	11520	3840	3841	6082	13119	0
PK00513.1	random_forest	0.9950623420450898	0.9847204365552148	0.9936052643445499	0.9830507827319134	11520	3840	3841	6082	13119	0
PK00840.1	logistic_regression	0.9952203614606465	0.9873344387546471	0.9941235940856818	0.9852893101775887	7356	2452	2453	3860	8401	0
PK00840.1	random_forest	0.9951964594127807	0.9837484708195567	0.9956724500898491	0.986484668406377	7356	2452	2453	3860	8401	0
PK01594.1	logistic_regression	0.9887926809143686	0.9737441160710588	0.9872175849184865	0.9669332335769749	8214	2739	2739	4341	9351	0
PK01594.1	random_forest	0.9912175159541585	0.9790016952028362	0.9916978032398456	0.9803616913544202	8214	2739	2739	4341	9351	0
PK03611.1	logistic_regression	0.9827857803266827	0.9623441834936204	0.9812207050878344	0.960379759817976	8826	2942	2942	4624	10086	0
PK03611.1	random_forest	0.9824121990111082	0.9610851336279261	0.9796100711519651	0.9604466967630989	8826	2942	2942	4624	10086	0
PK04894.1	logistic_regression	0.9963954709781827	0.9906776665319248	0.9943417384881484	0.9832193258181794	9477	3160	3160	4980	10817	0
PK04894.1	random_forest	0.997924693227624	0.9931807199109561	0.9960215167509224	0.9885002672992468	9477	3160	3160	4980	10817	0
PK05280.1	logistic_regression	0.9703170687134502	0.927234942747602	0.9670053431976983	0.9272605829199276	10671	3557	3558	5626	12160	0
PK05280.1	random_forest	0.9753183479532164	0.9387725533927921	0.9728017536648855	0.9370690921467444	10671	3557	3558	5626	12160	0
PK05405.1	logistic_regression	0.9785250437088129	0.9406355250809315	0.979866194462056	0.9452946870789364	6249	2083	2083	3286	7129	0
PK05405.1	random_forest	0.9837194011625796	0.9553764485688502	0.982134356301007	0.9475448929983077	6249	2083	2083	3286	7129	0
PK07890.1	logistic_regression	0.9806733517699385	0.9550913297167556	0.979885639253831	0.9477473401282263	13041	4347	4347	6884	14851	0
PK07890.1	random_forest	0.9895566656641457	0.977356153783661	0.989413623037443	0.9752513021327622	13041	4347	4347	6884	14851	0
